錯誤字,錯誤搭配,正確搭配,此錯誤-正確搭配總錯誤次數,此錯誤-正確總錯誤次數,此搭配詞,此搭配詞分類,此錯誤正確累積此分類錯誤總次數,此錯誤正確累積此搭配詞分類唯一次數,此錯誤總次次數
uneasy,uneasy examination,easy examination,2,14,examination,"Showing, Hiding, Finding, Saving, and Similar Words",2,1,19
uneasy,uneasy test,easy test,1,14,test,Science and Technology,1,1,19
uneasy,uneasy recycling,easy recycling,1,14,recycling,misc-ap-0,1,1,19
uneasy,uneasy writing,difficult writing,1,2,writing,misc-ap-0,1,1,19
uneasy,uneasy car,uncomfortable car,1,1,car,Vehicles and Transport on Land,1,1,19
hop,hop big,party big,1,1,big,"Size, Importance, and Availability",1,1,7
shoot,shoot back,shot back,2,37,back,"The Trunk, Arms, and",2,1,42
shoot,shoot back,shot back,2,37,back,Animals/ Mammals,2,1,42
shoot,shoot back,shot back,2,37,back,Parts of Houses,2,1,42
shoot,shoot back,shot back,2,37,back,"Communicating, mainly by Speaking and Talking",2,1,42
shoot,shoot back,shot back,2,37,back,Vehicles and Transport on Land,2,1,42
shoot,shoot magical,shot magical,1,37,magical,misc-ap-0,2,2,42
shoot,shoot nice,shot nice,2,37,nice,Good and Evil,4,3,42
shoot,shoot many,shot many,2,37,many,"Size, Importance, and Availability",2,1,42
shoot,shoot beautiful,shot beautiful,1,37,beautiful,Linking and Not Linking,1,1,42
shoot,shoot good,shot good,1,37,good,Good and Evil,4,3,42
shoot,shoot good,shot good,1,37,good,Knowing and Learning,1,1,42
shoot,shoot good,shot good,1,37,good,Weather and Temperature,1,1,42
shoot,shoot skillful,shot skillful,1,37,skillful,misc-ap-0,2,2,42
shoot,shoot wonderful,shot wonderful,1,37,wonderful,Good and Evil,4,3,42
judo,judo entrepreneurial,judo entrepreneurial,1,1,entrepreneurial,misc-ap-0,1,1,1
economic,economic wealth,financial wealth,1,8,wealth,"Banking, Wealth, and Investment",1,1,12
economic,economic capacity,financial capacity,1,8,capacity,Knowing and Learning,1,1,12
economic,economic capacity,financial capacity,1,8,capacity,Measurement,1,1,12
economic,economic facility,financial facility,1,8,facility,misc-ap-0,2,2,12
economic,economic support,financial support,1,8,support,"Communicating, mainly by Speaking and Talking",1,1,12
economic,economic support,financial support,1,8,support,Doing Things,5,2,12
economic,economic support,financial support,1,8,support,Objects Generally,1,1,12
economic,economic support,financial support,1,8,support,The Armed Forces,1,1,12
economic,economic aid,financial aid,4,8,aid,Doing Things,5,2,12
economic,economic obstacle,financial obstacle,1,8,obstacle,misc-ap-0,2,2,12
economic,economic situation,financial situation,1,8,situation,Places,1,1,12
economic,economic situation,financial situation,1,8,situation,"Being, Becoming, and Happening",1,1,12
economic,economic independent,financially independent,1,1,independent,misc-ap-0,1,1,12
squere,squere magic,shrine magic,1,1,magic,misc-ap-0,1,1,1
storm,storm day,stormy day,1,3,day,Periods of Time and their Measurement,1,1,5
pound,pound small,pond small,1,4,small,"Size, Importance, and Availability",1,1,4
leaf,leaf true,leave true,2,48,true,"Being, Becoming, and Happening",2,1,51
leaf,leaf new,leave new,1,48,new,"Old, New, and Young",1,1,51
leaf,leaf new,leave new,1,48,new,Periods of Time and their Measurement,1,1,51
leaf,leaf green,leave green,4,48,green,The Armed Forces,4,1,51
leaf,leaf green,leave green,4,48,green,Light and Color,4,1,51
leaf,leaf more,leave more,2,48,more,"Size, Importance, and Availability",4,2,51
leaf,leaf fleshy,leave fleshy,1,48,fleshy,Bodily States and Associated Activities,1,1,51
leaf,leaf many,leave many,2,48,many,"Size, Importance, and Availability",4,2,51
leaf,leaf colored,leave colored,1,48,colored,misc-ap-0,1,1,51
everyone,everyone next,year next,1,1,next,misc-ap-0,1,1,106
everyone,everyone japanese,people japanese,1,1,japanese,misc-ap-0,1,1,106
everyone,everyone effective,education effective,2,1,effective,Causing,2,1,106
everyone,everyone future,education future,8,1,future,Grammar,8,1,106
everyone,everyone future,education future,8,1,future,Time Generally,8,1,106
everyone,everyone future,education future,8,1,future,"Old, New, and Young",8,1,106
scarsful,scarsful terrorism,scary terrorism,1,1,terrorism,misc-ap-0,1,1,1
wife,wife desperate,housewife desperate,1,2,desperate,Feeling and Behavior Generally,1,1,37
wife,wife japanese,woman japanese,3,3,japanese,misc-ap-0,3,1,37
wife,wife young,wife young,1,2,young,"Old, New, and Young",1,1,37
wife,wife young,wife young,1,2,young,Life and Living Things,1,1,37
tune,tune irish,music irish,1,1,irish,misc-ap-0,2,2,10
tune,tune traditional,music traditional,1,1,traditional,misc-ap-0,2,2,10
tune,tune normal,tone normal,2,5,normal,Knowing and Learning,2,1,10
tune,tune normal,tone normal,2,5,normal,Mathematics,2,1,10
tune,tune normal,tone normal,2,5,normal,"General, Usual, Unusual, etc",2,1,10
tune,tune gray,tone gray,1,5,gray,Light and Color,1,1,10
tune,tune gray,tone gray,1,5,gray,"The Skin, the Complexion, and the Hair",1,1,10
tune,tune tedious,task tedious,1,1,tedious,"Relaxation, Excitement, Interest, and Surprise",1,1,10
cure,cure reality,cruel reality,1,1,reality,"Being, Becoming, and Happening",1,1,8
name 's,name 's japanese,name japanese,1,6,japanese,misc-ap-0,1,1,6
name 's,name 's same,name same,1,6,same,"Resemblance, Difference, and Change",1,1,6
name 's,name 's few,name few,1,6,few,"Size, Importance, and Availability",1,1,6
wellespecially,wellespecially deal,especially deal,1,1,deal,Indoor Games,1,1,1
wellespecially,wellespecially deal,especially deal,1,1,deal,Commerce,1,1,1
strongly,strongly want,really want,14,40,want,Feeling and Behavior Generally,26,4,119
strongly,strongly think,really think,8,40,think,"Thinking, Judging and Remembering-",8,1,119
strongly,strongly realize,really realize,1,40,realize,Knowing and Learning,2,2,119
strongly,strongly realize,really realize,1,40,realize,Commerce,1,1,119
strongly,strongly realize,really realize,1,40,realize,"Being, Becoming, and Happening",1,1,119
strongly,strongly feel,really feel,10,40,feel,Feeling and Behavior Generally,26,4,119
strongly,strongly wish,really wish,1,40,wish,Feeling and Behavior Generally,26,4,119
strongly,strongly willing,really willing,1,40,willing,misc-ap-0,3,3,119
strongly,strongly know,really know,1,40,know,Knowing and Learning,2,2,119
strongly,strongly consider,really consider,1,40,consider,misc-ap-0,3,3,119
strongly,strongly shock,really shock,1,40,shock,Fear and Courage,1,1,119
strongly,strongly shock,really shock,1,40,shock,Electricity and Electrical Equipment,1,1,119
strongly,strongly notice,really notice,1,40,notice,misc-ap-0,3,3,119
strongly,strongly weird,really weird,1,40,weird,"General, Usual, Unusual, etc",1,1,119
strongly,strongly need,really need,1,40,need,Feeling and Behavior Generally,26,4,119
strongly,strongly need,really need,1,40,need,Causing,1,1,119
strongly,strongly eager,very eager,1,11,eager,"Relaxation, Excitement, Interest, and Surprise",1,1,119
strongly,strongly cold,very cold,1,11,cold,Diseases and Ailments,1,1,119
strongly,strongly cold,very cold,1,11,cold,Friendship and Enmity,1,1,119
strongly,strongly cold,very cold,1,11,cold,Weather and Temperature,2,2,119
strongly,strongly shocked,very shocked,1,11,shocked,misc-ap-0,3,3,119
strongly,strongly moved,very moved,1,11,moved,misc-ap-0,3,3,119
strongly,strongly familiar,very familiar,2,11,familiar,"General, Usual, Unusual, etc",2,1,119
strongly,strongly thin,very thin,1,11,thin,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,119
strongly,strongly thin,very thin,1,11,thin,Bodily States and Associated Activities,2,2,119
strongly,strongly bright,very bright,1,11,bright,Knowing and Learning,2,2,119
strongly,strongly bright,very bright,1,11,bright,Light and Color,1,1,119
strongly,strongly bright,very bright,1,11,bright,Weather and Temperature,2,2,119
strongly,strongly aware,very aware,1,11,aware,Bodily States and Associated Activities,2,2,119
strongly,strongly aware,very aware,1,11,aware,Knowing and Learning,2,2,119
strongly,strongly important,very important,1,11,important,"Possibility, Chance, and Necessity",1,1,119
strongly,strongly impressed,very impressed,1,11,impressed,misc-ap-0,3,3,119
strongly,strongly rain,heavily rain,2,5,rain,Weather and Temperature,2,1,119
strongly,strongly sneeze,heavily sneeze,1,5,sneeze,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,119
strongly,strongly fall,heavily fall,1,5,fall,Actions and Positions,2,2,119
strongly,strongly fall,heavily fall,1,5,fall,"Being, Becoming, and Happening",1,1,119
strongly,strongly fall,heavily fall,1,5,fall,Money,1,1,119
strongly,strongly fall,heavily fall,1,5,fall,Periods of Time and their Measurement,1,1,119
strongly,strongly tremble,heavily tremble,1,5,tremble,Actions and Positions,2,2,119
strongly,strongly complicated,highly complicated,1,6,complicated,"General, Usual, Unusual, etc",1,1,119
strongly,strongly effective,highly effective,1,6,effective,Causing,1,1,119
strongly,strongly addictive,highly addictive,1,6,addictive,Cigarettes and Drugs,1,1,119
strongly,strongly conscious,highly conscious,1,6,conscious,Bodily States and Associated Activities,1,1,119
strongly,strongly recommend,highly recommend,2,6,recommend,"Communicating, mainly by Speaking and Talking",2,1,119
strongly,strongly punish,harshly punish,1,4,punish,Courts of Law and Legal Work,1,1,119
strongly,strongly rub,harshly rub,1,4,rub,"Cutting, Joining, Breaking, and Destroying",1,1,119
strongly,strongly peel,harshly peel,3,4,peel,Kinds and Parts of Plants,3,1,119
strongly,strongly peel,harshly peel,3,4,peel,Plants Generally,3,1,119
strongly,strongly peel,harshly peel,3,4,peel,The Preparation and Quality of Food,3,1,119
strongly,strongly trample,harshly trample,1,4,trample,misc-ap-0,1,1,119
strongly,strongly responsibility,strong responsibility,1,5,responsibility,Courts of Law and Legal Work,1,1,119
strongly,strongly faith,strong faith,1,5,faith,Religion and Beliefs,1,1,119
strongly,strongly faith,strong faith,1,5,faith,"Honesty, Loyalty, Trickery, and Deceit",1,1,119
strongly,strongly object,strong object,1,5,object,Grammar,1,1,119
strongly,strongly object,strong object,1,5,object,Objects Generally,1,1,119
strongly,strongly object,strong object,1,5,object,Tools,1,1,119
strongly,strongly object,strong object,1,5,object,"Communicating, mainly by Speaking and Talking",1,1,119
strongly,strongly supporter,strong supporter,1,5,supporter,Friendship and Enmity,1,1,119
strongly,strongly supporter,strong supporter,1,5,supporter,Sports and Games Generally,1,1,119
strongly,strongly draw,sharply draw,2,1,draw,Linking and Not Linking,2,1,119
strongly,strongly draw,sharply draw,2,1,draw,"Thinking, Judging and Remembering-",2,1,119
strongly,strongly draw,sharply draw,2,1,draw,"Banking, Wealth, and Investment",2,1,119
strongly,strongly draw,sharply draw,2,1,draw,Sports and Games Generally,2,1,119
strongly,strongly draw,sharply draw,2,1,draw,"Putting and Taking, Pulling and Pushing",2,1,119
strongly,strongly rain,starkly rain,1,1,rain,Weather and Temperature,1,1,119
strongly,strongly miss,much miss,1,2,miss,People,1,1,119
strongly,strongly miss,much miss,1,2,miss,Feeling and Behavior Generally,2,2,119
strongly,strongly miss,much miss,1,2,miss,"Thinking, Judging and Remembering-",1,1,119
strongly,strongly miss,much miss,1,2,miss,Sports and Games Generally,1,1,119
strongly,strongly like,much like,1,2,like,Feeling and Behavior Generally,2,2,119
strongly,strongly like,much like,1,2,like,Linking and Not Linking,1,1,119
strongly,strongly like,much like,1,2,like,"Resemblance, Difference, and Change",1,1,119
strongly,strongly fill,profoundly fill,1,2,fill,Cigarettes and Drugs,1,1,119
strongly,strongly fill,profoundly fill,1,2,fill,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,119
strongly,strongly change,profoundly change,1,2,change,"Belonging and Owning, Getting and Giving",1,1,119
strongly,strongly change,profoundly change,1,2,change,Making things,1,1,119
strongly,strongly change,profoundly change,1,2,change,Money,1,1,119
strongly,strongly change,profoundly change,1,2,change,"Moving, Coming, and going",1,1,119
strongly,strongly cough,loudly cough,1,1,cough,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,119
strongly,strongly cough,loudly cough,1,1,cough,Diseases and Ailments,1,1,119
strongly,strongly clap,tightly clap,1,3,clap,Entertainment Generally,1,1,119
strongly,strongly clap,tightly clap,1,3,clap,"Putting and Taking, Pulling and Pushing",1,1,119
strongly,strongly hug,tightly hug,1,3,hug,"Courting, Sex, and Marriage",1,1,119
strongly,strongly hold,tightly hold,1,3,hold,"Belonging and Owning, Getting and Giving",1,1,119
strongly,strongly hold,tightly hold,1,3,hold,Substances and MaterialsGenerally,1,1,119
strongly,strongly hold,tightly hold,1,3,hold,Travel and Visiting,1,1,119
strongly,strongly hold,tightly hold,1,3,hold,Indoor Games,1,1,119
strongly,strongly say,firmly say,2,11,say,"Communicating, mainly by Speaking and Talking",3,2,119
strongly,strongly put,firmly put,1,11,put,"Communicating, mainly by Speaking and Talking",3,2,119
strongly,strongly put,firmly put,1,11,put,"Putting and Taking, Pulling and Pushing",1,1,119
strongly,strongly decide,firmly decide,1,11,decide,Causing,1,1,119
strongly,strongly want,firmly want,1,11,want,Feeling and Behavior Generally,1,1,119
strongly,strongly believe,firmly believe,8,11,believe,"Thinking, Judging and Remembering-",8,1,119
strongly,strongly examine,closely examine,1,2,examine,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,119
strongly,strongly relate,closely relate,1,2,relate,"Communicating, mainly by Speaking and Talking",1,1,119
strongly,strongly relate,closely relate,1,2,relate,"Cutting, Joining, Breaking, and Destroying",1,1,119
strongly,strongly rinse,thoroughly rinse,1,1,rinse,Cleaning and Personal Care,1,1,119
strongly,strongly improve,greatly improve,1,1,improve,Doing Things,1,1,119
strongly,strongly tell,always tell,1,1,tell,"Communicating, mainly by Speaking and Talking",1,1,119
strongly,strongly improve,significantly improve,2,5,improve,Doing Things,2,1,119
strongly,strongly learn,significantly learn,1,5,learn,Knowing and Learning,1,1,119
strongly,strongly differ,significantly differ,1,5,differ,"Resemblance, Difference, and Change",1,1,119
strongly,strongly affect,significantly affect,1,5,affect,Causing,1,1,119
strongly,strongly keep,constantly keep,1,1,keep,Law and Order Generally,1,1,119
strongly,strongly keep,constantly keep,1,1,keep,"Belonging and Owning, Getting and Giving",1,1,119
strongly,strongly keep,constantly keep,1,1,keep,Commerce,1,1,119
strongly,strongly keep,constantly keep,1,1,keep,Doing Things,1,1,119
strongly,strongly keep,constantly keep,1,1,keep,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,119
strongly,strongly keep,constantly keep,1,1,keep,Architecture and Kinds of Houses and Buildings,1,1,119
strongly,strongly in,often in,1,2,in,Measurement,1,1,119
strongly,strongly think,often think,1,2,think,"Thinking, Judging and Remembering-",1,1,119
strongly,strongly learn,clearly learn,1,1,learn,Knowing and Learning,1,1,119
