error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
set up,VERB,establish,set up relationship,establish relationship,2,5,relationship,"Cutting, Joining, Breaking, and Destroying",2,1,7,0,109
set up,VERB,establish,set up relationship,establish relationship,1,5,relationship,"Cutting, Joining, Breaking, and Destroying",2,1,7,0,109
set up,VERB,establish,set up friendship,establish friendship,1,5,friendship,Friendship and Enmity,1,1,7,0,4
set up,VERB,establish,set up goal,establish goal,1,5,goal,Sports and Games Generally,1,1,7,0,32
set up,VERB,erect,set up tent,erect tent,1,1,tent,Architecture and Kinds of Houses and Buildings,1,1,7,0,17
set up,VERB,erect,set up wall,erect wall,1,1,wall,Parts of Houses,5,1,7,0,39
set up,VERB,score,set up goal,score goal,1,1,goal,Sports and Games Generally,1,1,7,0,758
ponder,VERB,wonder,ponder people,wonder people,1,5,people,Social Organization in Group and Places,1,1,7,0,11
ponder,VERB,consider,ponder insurance,consider insurance,1,1,insurance,Commerce,1,1,7,0,0
ponder,VERB,consider,ponder people,consider people,1,1,people,Social Organization in Group and Places,1,1,7,0,61
ponder,VERB,reconsider,ponder education,reconsider education,1,1,education,Knowing and Learning,1,1,7,0,0
ponder,VERB,reconsider,ponder parent,reconsider parent,1,1,parent,People,1,1,7,0,0
this,ADV,so,this comfortable,so comfortable,3,5,comfortable,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",3,1,7,0,19
this,ADV,so,this much,so much,1,5,much,"Size, Importance, and Availability",1,1,7,0,2
expo,NOUN,exhibit,expo different,exhibit different,2,5,different,"Resemblance, Difference, and Change",2,1,7,0,0
expo,NOUN,exhibit,expo fine,exhibit fine,1,5,fine,"Bodily Conditions Relating to Health, Sickness, and Disability",1,1,7,0,0
expo,NOUN,exhibition,expo different,exhibition different,1,1,different,"Resemblance, Difference, and Change",1,1,7,0,0
expo,NOUN,museum,expo such,museum such,1,1,such,"Resemblance, Difference, and Change",1,1,7,0,0
abundant,ADJ,rich,abundant continent,rich continent,1,5,continent,Geography,1,1,8,0,0
abundant,ADJ,substantial,abundant deposit,substantial deposit,1,1,deposit,"Banking, Wealth, and Investment",1,1,8,0,3
abundant,ADJ,substantial,abundant amount,substantial amount,1,1,amount,"Size, Importance, and Availability",1,1,8,0,232
abundant,ADJ,vast,abundant resource,vast resource,1,1,resource,Knowing and Learning,1,1,8,9,32
abundant,ADJ,vast,abundant amount,vast amount,1,1,amount,"Size, Importance, and Availability",1,1,8,0,86
abundant,ADJ,plentiful,abundant issue,plentiful issue,1,1,issue,Life and Living Things,1,1,8,0,0
suddently ' how,ADV,suddenly'how,suddently ' how ask,suddenly'how ask,1,1,ask,"Communicating, mainly by Speaking and Talking",1,1,1,0,0
pro,ADJ,professional,pro player,professional player,4,5,player,"Drama, the Theatre, and Show Business",4,1,7,8,26
pro,ADJ,professional,pro writer,professional writer,1,5,writer,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",1,1,7,0,16
pro,ADJ,people,pro famous,people famous,1,1,famous,"Thinking, Judging and Remembering-",1,1,7,0,0
pro,ADJ,proper,pro word,proper word,1,1,word,"Communicating, mainly by Speaking and Talking",1,1,7,0,4
suntanne,VERB,sunburn,suntanne skin,sunburn skin,1,6,skin,The Preparation and Quality of Food,1,1,7,0,0
suntanne,VERB,tan,suntanne skin,tan skin,1,1,skin,The Preparation and Quality of Food,1,1,7,0,1
generate,VERB,have,generate effect,have effect,1,1,effect,Causing,1,1,8,0,3733
generate,VERB,have,generate result,have result,1,1,result,Causing,1,1,8,0,265
generate,VERB,have,generate trouble,have trouble,1,1,trouble,"Being, Becoming, and Happening",1,1,8,0,2040
generate,VERB,have,generate portion,have portion,1,1,portion,Food Generally,1,1,8,0,39
generate,VERB,have,generate development,have development,1,1,development,"Size, Importance, and Availability",1,1,8,0,42
generate,VERB,have,generate tourism,have tourism,1,1,tourism,Travel and Visiting,1,1,8,0,3
generate,VERB,get,generate result,get result,1,1,result,Causing,1,1,8,0,180
generate,VERB,get,generate effect,get effect,1,1,effect,Causing,1,1,8,0,31
generate,VERB,get,generate trouble,get trouble,1,1,trouble,"Being, Becoming, and Happening",1,1,8,0,31
generate,VERB,constitute,generate health,constitute health,2,1,health,"Bodily Conditions Relating to Health, Sickness, and Disability",2,1,8,0,0
generate,VERB,constitute,generate portion,constitute portion,1,1,portion,Food Generally,1,1,8,0,12
generate,VERB,arise,generate situation,arise situation,1,1,situation,"Being, Becoming, and Happening",1,1,8,0,0
generate,VERB,cause,generate trouble,cause trouble,1,1,trouble,"Being, Becoming, and Happening",1,1,8,0,1
generate,VERB,stimulate,generate development,stimulate development,1,1,development,"Size, Importance, and Availability",1,1,8,0,22
disturb,NOUN,disrupt,disturb quality,disrupt quality,1,4,quality,"Being, Becoming, and Happening",1,1,7,0,0
disturb,NOUN,disrupt,disturb concentration,disrupt concentration,1,4,concentration,"Rightness, Fairness, Purpose, Use, & Strength",1,1,7,1,2
disturb,NOUN,hinder,disturb learning,hinder learning,2,1,learning,Knowing and Learning,2,1,7,0,3
transit,NOUN,transport,transit public,transport public,4,6,public,Social Organization in Group and Places,4,1,8,0,0
transit,NOUN,transport,transit well,transport well,1,6,well,Knowing and Learning,1,1,8,0,0
transit,NOUN,get,transit idea,get idea,1,1,idea,"Thinking, Judging and Remembering-",1,1,8,0,447
transit,NOUN,get,transit train,get train,1,1,train,Vehicles and Transport on Land,1,1,8,0,0
transit,NOUN,convey,transit idea,convey idea,1,1,idea,"Thinking, Judging and Remembering-",1,1,8,0,20
submit,VERB,do,submit lot,do lot,2,5,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,8,0,970
submit,VERB,do,submit lot,do lot,1,5,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,8,0,970
submit,VERB,do,submit time,do time,1,5,time,Time Generally,1,1,8,0,232
submit,VERB,waste,submit lot,waste lot,1,1,lot,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",2,1,8,0,42
submit,VERB,waste,submit time,waste time,1,1,time,Time Generally,1,1,8,0,1
submit,VERB,offer,submit degree,offer degree,1,1,degree,Weather and Temperature,1,1,8,0,1
submit,VERB,subject,submit interesting,subject interesting,1,1,interesting,Linking and Not Linking,1,1,8,0,0
pc,NOUN,price,pc current,price current,1,1,current,"Old, New, and Young",1,1,8,0,1
word 's pronunciation,NOUN,word,word 's pronunciation wrong,word wrong,1,1,wrong,"Cutting, Joining, Breaking, and Destroying",1,1,1,0,2
merry,VERB,marry,merry girl,marry girl,1,7,girl,People,1,1,8,0,24
merry,VERB,empower,merry computer,empower computer,1,1,computer,Mathematics,1,1,8,0,0
resolve,VERB,solve,resolve family,solve family,2,5,family,People,2,1,8,0,0
resolve,VERB,solve,resolve question,solve question,1,5,question,"Communicating, mainly by Speaking and Talking",1,1,8,1,37
resolve,VERB,do,resolve question,do question,1,1,question,"Communicating, mainly by Speaking and Talking",1,1,8,1,50
resolve,VERB,do,resolve exam,do exam,1,1,exam,"Showing, Hiding, Finding, Saving, and Similar Words",1,1,8,0,0
resolve,VERB,answer,resolve question,answer question,1,1,question,"Communicating, mainly by Speaking and Talking",1,1,8,1,2
unfortunately,ADV,regrettably,unfortunately be,regrettably be,28,6,be,Causing,28,1,7,0,0
unfortunately,ADV,regrettably,unfortunately attempt,regrettably attempt,1,6,attempt,Doing Things,1,1,7,0,0
unfortunately,ADV,regrettably,unfortunately attend,regrettably attend,1,6,attend,Medicine and General Medical Care,1,1,7,0,0
unfortunately,ADV,fortunate,unfortunately thing,fortunate thing,1,1,thing,Objects Generally,1,1,7,0,1
kid nonsense,VERB,kids'nonsense,kid nonsense common,kids'nonsense common,1,1,common,Social Classification and Situation,1,1,1,0,0
udder,NOUN,shoulder,udder other,shoulder other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
lousily,ADV,loosely,lousily rake,loosely rake,1,1,rake,"Warfare, Defense, and the Army",1,1,1,0,0
grade game,NOUN,grades'game,grade game other,grades'game other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
treasurable,ADJ,valuable,treasurable time,valuable time,1,1,time,Music and Related Activities,1,1,1,0,43
occupation,NOUN,job,occupation good,job good,1,6,good,Good and Evil,1,1,7,0,0
occupation,NOUN,occupy,occupation village,occupy village,1,1,village,Social Organization in Group and Places,1,1,7,0,6
ver,NOUN,version,ver new,version new,1,6,new,"Old, New, and Young",1,1,7,0,0
ver,NOUN,great,ver fun,great fun,1,1,fun,Entertainment Generally,1,1,7,0,57
signify,VERB,mean,signify shake,mean shake,2,6,shake,Actions and Positions,2,1,8,0,0
signify,VERB,mean,signify sentence,mean sentence,1,6,sentence,Courts of Law and Legal Work,1,1,8,0,9
signify,VERB,mean,signify lack,mean lack,1,6,lack,Feeling and Behavior Generally,1,1,8,0,6
signify,VERB,mean,signify thing,mean thing,1,6,thing,Objects Generally,1,1,8,0,4
signify,VERB,people,signify other,people other,1,1,other,"Resemblance, Difference, and Change",1,1,8,0,0
signify,VERB,symbolize,signify garden,symbolize garden,1,1,garden,Areas Around and Near Houses,1,1,8,0,0
class student,NOUN,classmate,class student other,classmate other,1,6,other,"Resemblance, Difference, and Change",1,1,7,0,0
class student,NOUN,classes'student,class student low,classes'student low,1,1,low,Shopping and General Expenses,1,1,7,0,0
more little,ADV,young,more little child,young child,1,1,child,People,1,1,1,0,21
system,NOUN,engine,system various,engine various,1,5,various,"Resemblance, Difference, and Change",1,1,7,0,0
system,NOUN,feature,system more,feature more,1,1,more,"Size, Importance, and Availability",1,1,7,0,0
system,NOUN,field,system favourite,field favourite,1,1,favourite,Linking and Not Linking,1,1,7,0,0
damage,NOUN,cause,damage damage,cause damage,1,1,damage,"Cutting, Joining, Breaking, and Destroying",1,1,8,1,1
damage,NOUN,problem,damage many,problem many,1,1,many,"Size, Importance, and Availability",1,1,8,9,20
damage,NOUN,ruin,damage day,ruin day,1,1,day,Periods of Time and their Measurement,1,1,8,0,9
c,NOUN,see,c parent,see parent,1,6,parent,People,1,1,8,2,42
c,NOUN,see,c parent,see parent,1,6,parent,People,1,1,8,0,42
c,NOUN,see,c friend,see friend,1,6,friend,Friendship and Enmity,1,1,8,0,88
c,NOUN,see,c surface,see surface,1,6,surface,Shipping,1,1,8,0,0
c,NOUN,find,c friend,find friend,1,1,friend,Friendship and Enmity,1,1,8,0,38
c,NOUN,find,c store,find store,1,1,store,Shopping and General Expenses,1,1,8,0,18
kiss,VERB,kill,kiss human,kill human,1,1,human,People,1,1,1,0,6
hurb,NOUN,herbal,hurb tea,herbal tea,2,1,tea,Drinks,2,1,1,0,1
gast,NOUN,gorgeous,gast sister,gorgeous sister,1,1,sister,People,1,1,1,0,0
teke,ADJ,take,teke picture,take picture,1,1,picture,Arts and Crafts,1,1,1,0,1
writene,VERB,write,writene result,write result,1,1,result,Causing,1,1,1,0,0
writene,VERB,write,writene one,write one,1,1,one,Numbers and Quantities,1,1,1,0,0
moody,ADJ,mood,moody bad,mood bad,1,1,bad,Weather and Temperature,1,1,1,0,0
frafile,NOUN,flail,frafile economy,flail economy,1,1,economy,"Banking, Wealth, and Investment",1,1,1,0,0
suitably,ADV,usually,suitably have,usually have,1,1,have,Food Generally,1,1,1,0,0
strict,ADJ,strictly,strict demand,strictly demand,1,2,demand,Causing,1,1,9,0,0
strict,ADJ,strictly,strict train,strictly train,1,2,train,Vehicles and Transport on Land,1,1,9,0,0
strict,ADJ,firmly,strict tell,firmly tell,1,1,tell,"Communicating, mainly by Speaking and Talking",1,1,9,0,0
strict,ADJ,formal,strict suit,formal suit,1,1,suit,Clothes and Personal Belongings,1,1,9,0,5
strict,ADJ,strongly,strict recommend,strongly recommend,1,1,recommend,"Communicating, mainly by Speaking and Talking",1,1,9,0,0
rare,ADJ,scarce,rare chocolate,scarce chocolate,1,3,chocolate,Food,1,1,9,0,0
rare,ADJ,scarce,rare water,scarce water,1,3,water,Specific Substance and Materials,1,1,9,0,4
rare,ADJ,unusual,rare name,unusual name,1,3,name,"Communicating, mainly by Speaking and Talking",1,1,9,0,4
rare,ADJ,raise,rare baby,raise baby,1,1,baby,People,1,1,9,0,21
rare,ADJ,remote,rare area,remote area,1,1,area,Measurement,1,1,9,0,256
present printing,ADJ,present,present printing picture,present picture,1,1,picture,Arts and Crafts,1,1,1,0,78
assume,VERB,have,assume background,have background,1,1,background,Arts and Crafts,1,1,9,0,211
assume,VERB,have,assume comment,have comment,1,1,comment,"Communicating, mainly by Speaking and Talking",1,1,9,0,1742
assume,VERB,have,assume meaning,have meaning,1,1,meaning,Communication and Information,1,1,9,2,190
assume,VERB,have,assume individual,have individual,1,1,individual,"General, Usual, Unusual, etc",1,1,9,0,35
assume,VERB,have,assume people,have people,1,1,people,People,1,1,9,0,1287
assume,VERB,presume,assume individual,presume individual,1,3,individual,"General, Usual, Unusual, etc",1,1,9,0,0
assume,VERB,accept,assume comment,accept comment,1,1,comment,"Communicating, mainly by Speaking and Talking",1,1,9,0,33
assume,VERB,accept,assume defeat,accept defeat,1,1,defeat,Sports and Games Generally,1,1,9,0,25
assume,VERB,strike,assume comment,strike comment,1,1,comment,"Communicating, mainly by Speaking and Talking",1,1,9,0,2
assume,VERB,strike,assume people,strike people,1,1,people,People,1,1,9,0,40
assume,VERB,share,assume opinion,share opinion,1,1,opinion,"Thinking, Judging and Remembering-",1,1,9,0,28
assume,VERB,understand,assume meaning,understand meaning,1,1,meaning,Communication and Information,1,1,9,2,24
forward,ADV,ahead,forward be,ahead be,1,1,be,Causing,1,1,9,0,0
forward,ADV,ahead,forward move,ahead move,1,1,move,"Moving, Coming, and going",1,1,9,14,490
forward,ADV,around,forward move,around move,1,1,move,"Moving, Coming, and going",1,1,9,14,207
forward,ADV,come,forward weather,come weather,1,1,weather,Weather and Temperature,1,1,9,0,0
forward,ADV,follow,forward move,follow move,1,1,move,"Moving, Coming, and going",1,1,9,14,114
forward,ADV,forthcoming,forward article,forthcoming article,1,1,article,Objects Generally,1,1,9,0,1
forward,ADV,start,forward class,start class,1,1,class,"Resemblance, Difference, and Change",1,1,9,0,3
forward,ADV,wisely,forward use,wisely use,1,1,use,"Rightness, Fairness, Purpose, Use, & Strength",1,1,9,0,29
weeker,NOUN,weak,weeker woman,weak woman,1,1,woman,Animals/ Mammals,1,1,1,0,0
rid,VERB,dig,rid channel,dig channel,1,1,channel,Communication and Information,1,1,7,0,2
describe,VERB,depict,describe boy,depict boy,1,2,boy,People,1,1,9,0,2
describe,VERB,show,describe part,show part,1,1,part,"The Skin, the Complexion, and the Hair",1,1,9,7,18
narrow,ADJ,small,narrow size,small size,1,1,size,"Size, Importance, and Availability",1,1,1,0,2
wrotten,VERB,make,wrotten mistake,make mistake,1,1,mistake,"Rightness, Fairness, Purpose, Use, & Strength",1,1,1,0,1
country programer,NOUN,countries'programmer,country programer other,countries'programmer other,1,1,other,"Resemblance, Difference, and Change",1,1,1,0,0
cover,VERB,meet,cover demand,meet demand,2,2,demand,"Communicating, mainly by Speaking and Talking",2,1,9,10,994
cover,VERB,meet,cover demand,meet demand,1,2,demand,"Communicating, mainly by Speaking and Talking",2,1,9,10,994
cover,VERB,have,cover energy,have energy,1,1,energy,Bodily States and Associated Activities,1,1,9,0,140
cover,VERB,have,cover demand,have demand,1,1,demand,"Communicating, mainly by Speaking and Talking",2,1,9,10,78
cover,VERB,have,cover black,have black,1,1,black,Light and Color,1,1,9,0,39
cover,VERB,include,cover demand,include demand,1,1,demand,"Communicating, mainly by Speaking and Talking",2,1,9,10,56
cover,VERB,include,cover black,include black,1,1,black,Light and Color,1,1,9,0,64
cover,VERB,include,cover shopping,include shopping,1,1,shopping,Shopping and General Expenses,1,1,9,0,0
cover,VERB,generate,cover energy,generate energy,1,1,energy,Bodily States and Associated Activities,1,1,9,0,23
cover,VERB,generate,cover demand,generate demand,1,1,demand,"Communicating, mainly by Speaking and Talking",2,1,9,10,36
cover,VERB,layer,cover thin,layer thin,1,1,thin,"Fullness, Heaviness, Thickness, Stiffness, Roughness, etc",1,1,9,0,1
cover,VERB,leather,cover black,leather black,1,1,black,Light and Color,1,1,9,0,0
after all,ADV,also,after all be,also be,2,4,be,Causing,2,1,9,0,0
after all,ADV,also,after all play,also play,1,4,play,Children's Games and Toys,1,1,9,0,63
after all,ADV,also,after all receive,also receive,1,4,receive,Communication and Information,1,1,9,0,202
after all,ADV,also,after all like,also like,1,4,like,"Resemblance, Difference, and Change",1,1,9,0,40
after all,ADV,however,after all be,however be,1,3,be,Causing,1,1,9,0,0
after all,ADV,however,after all buy,however buy,1,3,buy,Commerce,1,1,9,0,15
after all,ADV,finally,after all receive,finally receive,1,1,receive,Communication and Information,1,1,9,0,0
after all,ADV,overall,after all enjoy,overall enjoy,1,1,enjoy,Feeling and Behavior Generally,1,1,9,0,0
value,NOUN,thing,value real,thing real,1,1,real,Making things,1,1,9,0,1
value,NOUN,thing,value important,thing important,1,1,important,"Possibility, Chance, and Necessity",1,1,9,0,0
value,NOUN,wealth,value material,wealth material,2,2,material,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",2,1,9,0,0
value,NOUN,allow,value activity,allow activity,1,1,activity,Doing Things,1,1,9,0,17
value,NOUN,amount,value large,amount large,1,1,large,"Size, Importance, and Availability",1,1,9,0,0
value,NOUN,maintain,value relationship,maintain relationship,1,1,relationship,"Cutting, Joining, Breaking, and Destroying",1,1,9,1,102
value,NOUN,useful,value direction,useful direction,1,1,direction,The Universe,1,1,9,0,0
manue,NOUN,language,manue new,language new,1,1,new,"Old, New, and Young",1,1,1,0,0
throw,VERB,create,throw demand,create demand,1,1,demand,"Communicating, mainly by Speaking and Talking",1,1,7,0,120
throw,VERB,create,throw feeling,create feeling,1,1,feeling,Feeling and Behavior Generally,1,1,7,0,38
